Code,Location,Site,Day,Month,Year,Depth,Replicate,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Cladopsammia,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favites,Fungia,Galaxea,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Madracis,Merulina,Micromussa,Millepora,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleuractis,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Trachyphyllia,Tubastraea,Turbinaria,Unknown,Total
KU-NE-D3-2016-12-22-T1,Kusu,KU-NE,22,12,2016,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,85,0,0,0,27,0,13,0,30,0,0,0,0,0,0,10,80,0,0,0,0,0,0,0,306
KU-NE-D3-2016-12-22-T2,Kusu,KU-NE,22,12,2016,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,20,25,0,0,0,217,0,0,0,0,0,0,11,0,53,0,0,0,39,0,0,0,178,0,20,0,0,0,0,0,0,45,0,26,55,0,0,0,0,0,0,0,719
KU-NE-D3-2016-12-22-T3,Kusu,KU-NE,22,12,2016,3,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,37,0,0,55,20,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,10,0,298
KU-NE-D3-2016-12-22-T4,Kusu,KU-NE,22,12,2016,3,4,0,0,0,0,0,0,0,0,0,0,90,7,25,0,0,30,0,0,0,63,0,0,0,0,0,0,0,0,0,0,63,0,59,0,0,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,40,0,423
KU-NE-D3-2016-12-22-T5,Kusu,KU-NE,22,12,2016,3,5,0,0,0,0,0,0,0,0,0,0,0,24,19,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,25,0,0,0,81,0,65,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,301
KU-NE-D3-2018-5-25-T1,Kusu,KU-NE,25,5,2018,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,170,0,42,0,0,0,44,0,346
KU-NE-D3-2018-5-25-T2,Kusu,KU-NE,25,5,2018,3,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,8,0,0,0,0,0,0,232,0,0,0,0,45,0,26,0,0,0,0,0,0,0,132,0,0,25,30,0,80,0,0,0,0,0,0,15,131,0,0,0,0,0,0,0,742
KU-NE-D3-2018-5-25-T3,Kusu,KU-NE,25,5,2018,3,3,0,0,0,0,0,0,0,0,0,0,0,20,10,38,0,80,0,0,71,25,0,0,0,25,0,0,0,0,0,0,118,0,190,0,0,0,0,0,0,0,55,0,0,0,69,0,0,0,0,0,0,100,0,0,0,0,0,0,50,0,851
KU-NE-D3-2018-5-25-T4,Kusu,KU-NE,25,5,2018,3,4,0,0,0,0,0,0,0,0,0,0,0,7,17,137,0,0,0,0,42,48,0,0,0,0,0,0,0,0,20,0,61,0,105,0,0,0,17,0,0,0,118,0,21,0,40,0,0,0,20,0,0,13,0,0,0,0,0,0,3,0,669
KU-NE-D3-2018-5-25-T5,Kusu,KU-NE,25,5,2018,3,5,0,0,0,0,0,0,0,0,0,0,21,32,0,0,0,89,0,0,20,0,0,0,0,0,0,0,0,0,25,0,5,0,70,0,0,30,0,0,0,0,30,0,0,0,48,0,0,0,0,67,0,34,0,0,0,0,0,0,0,0,471
KU-NE-D3-2020-3-26-T1,Kusu,KU-NE,26,3,2020,3,1,0,0,0,0,0,0,37,0,0,0,25,13,0,27,0,58,10,0,5,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,17,0,114,0,0,0,0,30,0,0,13,0,0,0,0,0,0,0,595
KU-NE-D3-2020-3-26-T2,Kusu,KU-NE,26,3,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,0,0,0,0,0,0,0,0,0,109,0,101,0,0,0,0,0,0,0,115,51,0,0,29,0,0,0,8,0,0,81,0,0,0,0,0,0,59,0,599
KU-NE-D3-2020-3-26-T3,Kusu,KU-NE,26,3,2020,3,3,0,0,0,0,0,0,0,0,0,0,0,46,0,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,94,0,0,0,0,0,0,0,80,0,9,0,88,0,38,0,0,119,0,52,0,0,0,0,0,0,0,0,757
KU-NE-D3-2020-3-26-T4,Kusu,KU-NE,26,3,2020,3,4,0,155,0,0,0,0,0,0,0,0,0,39,0,44,16,17,12,0,0,0,0,0,0,0,0,0,112,0,0,0,30,0,52,0,0,0,31,0,0,0,0,0,40,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,642
KU-NE-D3-2020-3-26-T5,Kusu,KU-NE,26,3,2020,3,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,12,0,0,0,0,0,0,15,0,165,0,0,47,44,0,0,0,69,0,28,0,81,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,513
KU-NE-D3-2018-9-26-T1,Kusu,KU-NE,26,9,2018,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,57,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431
KU-NE-D3-2018-9-26-T2,Kusu,KU-NE,26,9,2018,3,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,15,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,94,23,0,0,0,52,0,21,0,0,0,0,0,8,0,0,131,97,0,0,0,0,0,0,0,486
KU-NE-D3-2018-9-26-T3,Kusu,KU-NE,26,9,2018,3,3,0,0,0,0,0,0,0,0,0,0,27,0,10,0,0,0,0,0,0,29,0,0,0,9,0,0,0,0,0,0,0,0,83,0,0,52,27,0,0,0,23,0,50,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357
KU-NE-D3-2018-9-26-T4,Kusu,KU-NE,26,9,2018,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,19,0,0,16,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,14,0,0,0,63,25,44,0,0,0,0,0,0,97,0,90,4,0,0,0,0,0,0,0,414
KU-NE-D3-2018-9-26-T5,Kusu,KU-NE,26,9,2018,3,5,0,0,0,0,0,0,0,0,0,0,0,8,61,27,12,109,0,12,121,6,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,16,0,0,0,123,0,0,0,32,0,0,0,0,0,0,41,0,0,0,0,0,0,8,0,692
KU-NE-D3-2020-9-26-T1,Kusu,KU-NE,26,9,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,57,145,0,0,0,0,0,12,0,349
KU-NE-D3-2020-9-26-T2,Kusu,KU-NE,26,9,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,15,0,0,10,7,0,0,0,197,0,0,0,0,27,0,54,0,53,0,0,0,20,0,45,0,227,26,22,0,34,0,0,0,0,0,0,116,82,0,0,0,0,0,13,0,975
KU-NE-D3-2020-9-26-T3,Kusu,KU-NE,26,9,2020,3,3,0,0,0,0,0,0,0,0,0,5,0,0,44,31,10,85,0,10,0,40,0,0,0,0,0,0,0,0,0,0,159,0,351,0,0,0,0,0,0,0,148,0,39,0,0,0,0,0,5,55,0,42,0,0,0,0,0,0,26,0,1050
KU-NE-D3-2020-9-26-T4,Kusu,KU-NE,26,9,2020,3,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,36,35,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,0,93,0,0,0,0,0,0,0,148,0,68,0,52,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,502
KU-NE-D3-2020-9-26-T5,Kusu,KU-NE,26,9,2020,3,5,0,232,0,0,0,0,0,0,0,0,16,61,0,20,0,0,0,54,0,0,0,0,0,0,0,0,87,0,0,0,87,0,81,0,0,0,19,0,0,0,233,42,35,0,0,0,0,0,12,107,0,0,0,0,0,0,0,0,5,0,1091
LA-S-D3-2017-4-28-T1,Labrador,LA-S,28,4,2017,3,1,0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,10,0,0,0,59,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,0,0,0,0,9,0,10,67,0,0,0,0,0,15,0,259
LA-S-D3-2017-4-28-T2,Labrador,LA-S,28,4,2017,3,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,38,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24,0,0,0,0,7,145,0,0,0,0,0,45,0,356
LA-S-D3-2017-4-28-T3,Labrador,LA-S,28,4,2017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,110,0,0,0,0,0,0,0,0,198
LA-S-D3-2017-4-28-T4,Labrador,LA-S,28,4,2017,3,4,0,0,0,14,0,0,0,15,0,0,0,0,0,0,0,43,0,0,0,25,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,25,0,554
LA-S-D3-2017-4-28-T5,Labrador,LA-S,28,4,2017,3,5,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,50,0,0,0,0,0,0,59,0,343
LZ-E-D3-1990-4-12-T2,Lazarus Island,LZ-E,12,4,1990,3,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
LZ-E-D3-1990-4-12-T3,Lazarus Island,LZ-E,12,4,1990,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
LZ-E-D3-1990-4-12-T4,Lazarus Island,LZ-E,12,4,1990,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
LZ-E-D10-1990-4-12-T2,Lazarus Island,LZ-E,12,4,1990,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LZ-E-D3-2018-9-14-T1,Lazarus Island,LZ-E,14,9,2018,3,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,64,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,197
LZ-E-D3-2018-9-14-T2,Lazarus Island,LZ-E,14,9,2018,3,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,35,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,252
LZ-E-D3-2018-9-14-T3,Lazarus Island,LZ-E,14,9,2018,3,3,35,23,0,0,0,0,0,0,0,0,0,19,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,26,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,25,0,234
LZ-E-D3-2018-9-14-T4,Lazarus Island,LZ-E,14,9,2018,3,4,0,0,0,0,0,0,0,0,0,34,17,36,51,78,0,32,0,39,0,0,0,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,0,20,0,92,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,555
LZ-E-D3-2018-9-14-T5,Lazarus Island,LZ-E,14,9,2018,3,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,43,18,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,382
LZ-E-D0-1990-6-18-T1,Lazarus Island,LZ-E,18,6,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
LZ-E-D0-1990-6-18-T2,Lazarus Island,LZ-E,18,6,1990,0,2,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,244
LZ-E-D0-1990-6-18-T3,Lazarus Island,LZ-E,18,6,1990,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
LZ-E-D3-2016-11-25-T1,Lazarus Island,LZ-E,25,11,2016,3,1,15,0,0,0,0,0,0,0,0,0,0,24,0,75,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,55,0,0,0,38,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,353
LZ-E-D3-2016-11-25-T2,Lazarus Island,LZ-E,25,11,2016,3,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,0,0,0,20,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,95,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,370
LZ-E-D3-2016-11-25-T3,Lazarus Island,LZ-E,25,11,2016,3,3,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,22,0,0,0,36,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,145
LZ-E-D3-2016-11-25-T4,Lazarus Island,LZ-E,25,11,2016,3,4,0,0,0,0,0,0,0,0,0,7,657,46,0,0,0,17,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,20,0,15,18,21,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,879
LZ-E-D3-2016-11-25-T5,Lazarus Island,LZ-E,25,11,2016,3,5,0,0,0,0,15,0,0,0,0,0,0,19,0,0,0,72,0,25,0,5,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,26,122,0,0,0,105,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,60,0,495
LZ-SW-D3-2016-11-24-T1,Lazarus Island,LZ-SW,24,11,2016,3,1,0,0,0,0,0,0,0,0,0,0,0,7,28,0,0,73,0,0,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,80,0,0,25,35,0,71,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,478
LZ-SW-D3-2016-11-24-T2,Lazarus Island,LZ-SW,24,11,2016,3,2,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,72,0,0,0,97,0,45,0,30,4,0,0,0,0,0,10,43,0,0,0,0,0,0,0,438
LZ-SW-D3-2016-11-24-T3,Lazarus Island,LZ-SW,24,11,2016,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,15,83,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
LZ-SW-D3-2016-11-24-T4,Lazarus Island,LZ-SW,24,11,2016,3,4,0,0,0,47,0,0,48,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,71,0,0,0,0,90,36,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,443
LZ-SW-D3-2016-11-24-T5,Lazarus Island,LZ-SW,24,11,2016,3,5,0,0,0,0,0,0,0,0,0,0,0,23,38,0,0,5,0,0,20,3,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,40,0,0,0,35,0,0,0,20,0,0,0,0,0,0,90,0,0,0,0,0,0,5,0,314
LZ-W-D10-1990-4-7-T1,Lazarus Island,LZ-W,7,4,1990,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
LZ-W-D10-1990-4-7-T2,Lazarus Island,LZ-W,7,4,1990,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
LZ-W-D10-1990-4-7-T5,Lazarus Island,LZ-W,7,4,1990,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
LZ-W-D3-1990-4-10-T1,Lazarus Island,LZ-W,10,4,1990,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,12,0,0,0,68,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,140
LZ-W-D3-1990-4-10-T2,Lazarus Island,LZ-W,10,4,1990,3,2,0,0,0,0,0,0,0,0,0,23,0,39,0,0,0,26,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,36,0,0,79,244,11,145,0,0,26,0,0,0,29,0,7,0,0,0,0,0,0,0,20,732
LZ-W-D3-1990-4-10-T3,Lazarus Island,LZ-W,10,4,1990,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,0,0,19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,268,0,29,0,0,0,0,5,0,0,0,16,42,0,0,0,0,0,0,0,469
LZ-W-D3-1990-4-10-T4,Lazarus Island,LZ-W,10,4,1990,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,11,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,256
LZ-W-D3-1990-4-10-T5,Lazarus Island,LZ-W,10,4,1990,3,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,10,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,337
LZ-W-D0-1990-8-21-T1,Lazarus Island,LZ-W,21,8,1990,0,1,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,100,56,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,65,5,0,0,115,67,0,254,0,0,0,0,0,0,0,0,60,45,0,0,0,0,0,0,12,1096
LZ-W-D0-1990-8-21-T2,Lazarus Island,LZ-W,21,8,1990,0,2,0,33,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,51,214,0,0,0,0,0,0,0,0,0,0,0,8,0,189,0,0,30,0,0,0,0,160,0,83,0,32,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1022
LZ-W-D0-1990-8-21-T3,Lazarus Island,LZ-W,21,8,1990,0,3,0,0,0,0,0,0,0,0,17,0,163,0,0,84,221,0,0,92,103,32,0,0,0,34,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,147,0,52,0,0,0,0,0,0,158,40,0,0,0,0,0,0,0,1381
LZ-W-D0-1990-8-21-T4,Lazarus Island,LZ-W,21,8,1990,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70,35,60,0,0,85,0,0,0,0,118,0,0,0,0,0,0,0,0,384,0,0,50,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,82,158,0,0,0,0,0,160,0,1564
LZ-W-D0-1990-8-21-T5,Lazarus Island,LZ-W,21,8,1990,0,5,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,74,0,0,0,0,60,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,39,19,0,129,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,905
LZ-W-D6-1990-4-24-T1,Lazarus Island,LZ-W,24,4,1990,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
LZ-W-D6-1990-4-24-T2,Lazarus Island,LZ-W,24,4,1990,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
LZ-W-D6-1990-4-24-T3,Lazarus Island,LZ-W,24,4,1990,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
LZ-W-D6-1990-4-24-T4,Lazarus Island,LZ-W,24,4,1990,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
LZ-W-D6-1990-4-24-T5,Lazarus Island,LZ-W,24,4,1990,6,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
HA-NE-D0-1988-3-1-T1,Pulau Hantu,HA-NE,1,3,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,20,0,0,0,0,0,110,0,0,0,0,0,0,0,0,40,0,0,890,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110
HA-NE-D0-1988-3-1-T2,Pulau Hantu,HA-NE,1,3,1988,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
HA-NE-D0-1988-3-1-T3,Pulau Hantu,HA-NE,1,3,1988,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,30,20,0,0,10,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,60,0,0,10,0,25,0,0,0,0,0,0,90,120,0,0,0,0,0,0,0,845
HA-NE-D0-1988-3-1-T4,Pulau Hantu,HA-NE,1,3,1988,0,4,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,62,0,0,0,0,0,19,0,0,0,0,20,0,0,0,30,0,0,120,0,0,0,0,51,0,70,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,20,500
HA-NE-D0-1988-3-1-T5,Pulau Hantu,HA-NE,1,3,1988,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,22,0,22,0,30,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,229
HA-NE-D6-1988-3-1-T1,Pulau Hantu,HA-NE,1,3,1988,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,70
HA-NE-D6-1988-3-1-T2,Pulau Hantu,HA-NE,1,3,1988,6,2,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,32,177
HA-NE-D6-1988-3-1-T3,Pulau Hantu,HA-NE,1,3,1988,6,3,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,71
HA-NE-D6-1988-3-1-T4,Pulau Hantu,HA-NE,1,3,1988,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,10,51
HA-NE-D3-2018-10-8-T1,Pulau Hantu,HA-NE,8,10,2018,3,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,10,13,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,29,0,0,0,0,0,68,0,7,0,0,0,0,119,0,0,0,0,0,0,0,0,3,0,281
HA-NE-D3-2018-10-8-T2,Pulau Hantu,HA-NE,8,10,2018,3,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,18,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
HA-NE-D3-2018-10-8-T3,Pulau Hantu,HA-NE,8,10,2018,3,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,53,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,11,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,241
